K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

t    	Arr   	Dep   	Tw     	Tq     	w   	q   	n 
30.2469 	30.1658 	30.2469 	0.0576 	0.081 	3.5332 	4.0 	4
30.2615 	30.1782 	30.2615 	0.0687 	0.0833 	2.7081 	3.0 	3
30.2618 	30.2053 	30.2618 	0.0562 	0.0565 	1.9948 	2.0 	2
30.2768 	30.2422 	30.2768 	0.0196 	0.0346 	0.7006 	1.0 	1
30.3167 	30.2923 	30.3167 	0.0 	0.0243 	0.4669 	1.0 	1
30.3735 	30.338 	30.3735 	0.0 	0.0354 	-1.7319 	2.0 	2
30.3832 	30.3676 	30.3832 	0.0058 	0.0156 	1.9248 	3.0 	3
30.3954 	30.3771 	30.3954 	0.0061 	0.0182 	2.569 	3.0 	3
30.4839 	30.3821 	30.4839 	0.0133 	0.1018 	3.996 	5.0 	5
30.4974 	30.3911 	30.4974 	0.0927 	0.1062 	3.8472 	4.0 	4
30.5135 	30.4194 	30.5135 	0.0779 	0.094 	2.8173 	3.0 	3
30.6358 	30.4692 	30.6358 	0.0442 	0.1665 	1.9164 	4.0 	4
30.6508 	30.4734 	30.6508 	0.1623 	0.1773 	2.7448 	3.0 	3
30.6669 	30.5616 	30.6669 	0.0891 	0.1053 	2.0759 	3.0 	3
30.67 	30.6074 	30.67 	0.0595 	0.0625 	1.8267 	2.0 	2
30.6839 	30.6661 	30.6839 	0.0038 	0.0178 	1.8707 	2.0 	2
30.812 	30.6836 	30.812 	3.0E-4 	0.1283 	-1.9772 	2.0 	2
30.8167 	30.7913 	30.8167 	0.0206 	0.0253 	0.8528 	1.0 	1
30.8448 	30.8235 	30.8448 	0.0 	0.0212 	1.7856 	2.0 	2
30.877 	30.8329 	30.877 	0.0118 	0.044 	0.6741 	1.0 	1
30.9346 	30.9318 	30.9346 	0.0 	0.0028 	0.7356 	1.0 	1
30.9681 	30.9425 	30.9681 	0.0 	0.0256 	0.6343 	2.0 	2
30.994 	30.9585 	30.994 	0.0095 	0.0354 	1.0694 	3.0 	3
30.9943 	30.9773 	30.9943 	0.0166 	0.017 	1.9764 	2.0 	2
31.0215 	30.993 	31.0215 	0.0012 	0.0285 	0.5423 	2.0 	2
31.033 	31.0064 	31.033 	0.0151 	0.0266 	1.2825 	2.0 	2
31.0514 	31.0251 	31.0514 	0.0079 	0.0262 	1.0214 	2.0 	2
31.0772 	31.0411 	31.0772 	0.0102 	0.0361 	1.4407 	2.0 	2
31.0839 	31.0599 	31.0839 	0.0173 	0.024 	0.8553 	1.0 	1
31.1217 	31.1061 	31.1217 	0.0 	0.0156 	0.4179 	1.0 	1
31.1611 	31.133 	31.1611 	0.0 	0.028 	0.5753 	1.0 	1
31.2353 	31.1991 	31.2353 	0.0 	0.0361 	1.7482 	3.0 	3
31.2526 	31.221 	31.2526 	0.0142 	0.0315 	1.4009 	2.0 	2
31.2661 	31.235 	31.2661 	0.0176 	0.031 	0.8022 	2.0 	2
31.2759 	31.2639 	31.2759 	0.0022 	0.012 	1.827 	2.0 	2
31.2777 	31.2751 	31.2777 	8.0E-4 	0.0025 	0.9691 	1.0 	1
31.3648 	31.3322 	31.3648 	0.0 	0.0326 	0.116 	1.0 	1
31.3972 	31.3691 	31.3972 	0.0 	0.028 	-2.0361 	2.0 	2
31.475 	31.3969 	31.475 	3.0E-4 	0.078 	2.1925 	3.0 	3
31.5554 	31.4039 	31.5554 	0.0711 	0.1514 	2.0754 	3.0 	3
31.5564 	31.409 	31.5564 	0.1463 	0.1474 	1.9881 	2.0 	2
31.6682 	31.5053 	31.6682 	0.051 	0.1629 	1.7252 	3.0 	3
31.6871 	31.5922 	31.6871 	0.0759 	0.0948 	1.9935 	3.0 	3
31.7085 	31.5981 	31.7085 	0.0889 	0.1103 	0.9149 	3.0 	3
31.7447 	31.6858 	31.7447 	0.0226 	0.0588 	2.1059 	3.0 	3
31.7874 	31.7046 	31.7874 	0.04 	0.0827 	3.4507 	4.0 	4
31.8203 	31.7149 	31.8203 	0.0724 	0.1054 	2.5763 	3.0 	3
31.9387 	31.7554 	31.9387 	0.0649 	0.1833 	2.9014 	4.0 	4
31.9912 	31.7581 	31.9912 	0.1806 	0.233 	4.5094 	5.0 	5
32.0001 	31.8358 	32.0001 	0.1553 	0.1642 	3.9171 	4.0 	4
32.0082 	31.8383 	32.0082 	0.1618 	0.1699 	2.9233 	3.0 	3
32.0379 	31.9461 	32.0379 	0.0621 	0.0918 	1.7224 	2.0 	2
32.0754 	31.9714 	32.0754 	0.0664 	0.1039 	0.6493 	1.0 	1
32.1149 	32.0783 	32.1149 	0.0 	0.0366 	1.3707 	2.0 	2
32.1377 	32.0863 	32.1377 	0.0286 	0.0514 	0.6079 	1.0 	1
32.1679 	32.1444 	32.1679 	0.0 	0.0234 	1.5425 	2.0 	2
32.1791 	32.1669 	32.1791 	0.0010 	0.0121 	0.7829 	1.0 	1
32.2354 	32.2183 	32.2354 	0.0 	0.0171 	0.254 	1.0 	1
32.244 	32.2413 	32.244 	0.0 	0.0027 	0.8956 	1.0 	1
32.2881 	32.2674 	32.2881 	0.0 	0.0206 	1.494 	2.0 	2
32.3199 	32.276 	32.3199 	0.0121 	0.0439 	1.2714 	2.0 	2
32.3405 	32.3168 	32.3405 	0.0031 	0.0237 	0.5287 	1.0 	1
32.3613 	32.3605 	32.3613 	0.0 	8.0E-4 	0.929 	1.0 	1
32.3782 	32.3723 	32.3782 	0.0 	0.0058 	0.8564 	1.0 	1
32.477 	32.413 	32.477 	0.0 	0.0639 	0.9564 	2.0 	2
32.5019 	32.4391 	32.5019 	0.0379 	0.0627 	-2.4119 	2.0 	2
32.5337 	32.5004 	32.5337 	0.0014 	0.0333 	4.6891 	5.0 	5
32.5492 	32.506 	32.5492 	0.0276 	0.0431 	3.849 	4.0 	4
32.5829 	32.5075 	32.5829 	0.0416 	0.0753 	2.6711 	3.0 	3
32.6037 	32.5099 	32.6037 	0.0729 	0.0938 	1.7964 	2.0 	2
32.6144 	32.5099 	32.6144 	0.0938 	0.1045 	-0.5659 	2.0 	2
32.6408 	32.6123 	32.6408 	0.0020 	0.0285 	1.7404 	2.0 	2
32.6863 	32.6165 	32.6863 	0.0243 	0.0697 	0.5532 	1.0 	1
32.7395 	32.7183 	32.7395 	0.0 	0.0212 	1.261 	2.0 	2
32.7739 	32.7281 	32.7739 	0.0114 	0.0458 	0.6858 	3.0 	3
32.7992 	32.7568 	32.7992 	0.0171 	0.0424 	3.2096 	4.0 	4
32.7993 	32.76 	32.7993 	0.0392 	0.0393 	2.9967 	3.0 	3
33.0311 	32.8357 	33.0311 	0.0569 	0.1954 	3.7958 	5.0 	5
33.0352 	32.854 	33.0352 	0.1771 	0.1811 	3.9644 	4.0 	4
33.068 	32.8546 	33.068 	0.1806 	0.2134 	2.7148 	3.0 	3
33.0857 	33.0083 	33.0857 	0.0597 	0.0774 	1.846 	2.0 	2
33.2013 	33.0166 	33.2013 	0.0691 	0.1847 	2.2368 	5.0 	5
33.345 	33.326 	33.345 	0.0 	0.0189 	1.782 	2.0 	2
33.3559 	33.3438 	33.3559 	0.0011 	0.0121 	0.8743 	1.0 	1
33.4422 	33.4308 	33.4422 	0.0 	0.0113 	0.7882 	1.0 	1
33.5367 	33.4845 	33.5367 	0.0 	0.0521 	1.989 	3.0 	3
33.5489 	33.4847 	33.5489 	0.0519 	0.0641 	2.3818 	3.0 	3
33.5664 	33.4902 	33.5664 	0.0586 	0.0762 	2.2904 	3.0 	3
33.6838 	33.5418 	33.6838 	0.0246 	0.142 	1.1241 	4.0 	4
33.7106 	33.5616 	33.7106 	0.1222 	0.1489 	2.566 	4.0 	4
33.7365 	33.5863 	33.7365 	0.1242 	0.1502 	3.6374 	4.0 	4
33.7396 	33.6531 	33.7396 	0.0833 	0.0864 	2.9568 	3.0 	3
33.7728 	33.6939 	33.7728 	0.0456 	0.0788 	1.5367 	2.0 	2
33.778 	33.7126 	33.778 	0.0602 	0.0654 	0.9271 	1.0 	1
33.8418 	33.7842 	33.8418 	0.0 	0.0575 	2.2768 	4.0 	4
33.8431 	33.8211 	33.8431 	0.0207 	0.022 	2.9613 	3.0 	3
33.8662 	33.8339 	33.8662 	0.0092 	0.0323 	1.3076 	2.0 	2
33.8765 	33.8339 	33.8765 	0.0323 	0.0426 	1.581 	2.0 	2
34.0445 	33.8673 	34.0445 	0.0092 	0.1772 	2.9038 	4.0 	4
34.0571 	33.8919 	34.0571 	0.1526 	0.1651 	2.9181 	3.0 	3
34.1518 	33.8927 	34.1518 	0.1644 	0.259 	0.8551 	4.0 	4
34.2609 	34.1702 	34.2609 	0.0862 	0.0906 	2.7951 	3.0 	3
34.2619 	34.1991 	34.2619 	0.0617 	0.0628 	1.9512 	2.0 	2
34.2746 	34.2068 	34.2746 	0.0551 	0.0678 	0.3992 	1.0 	1
34.2947 	34.2781 	34.2947 	0.0 	0.0166 	0.3249 	1.0 	1
34.3176 	34.3027 	34.3176 	0.0 	0.0149 	1.3017 	2.0 	2
34.3319 	34.3145 	34.3319 	0.0030 	0.0173 	0.3282 	1.0 	1
34.3866 	34.3359 	34.3866 	0.0 	0.0507 	2.5656 	3.0 	3
34.4169 	34.3472 	34.4169 	0.0393 	0.0697 	1.74 	2.0 	2
34.4394 	34.3503 	34.4394 	0.0666 	0.089 	0.8078 	1.0 	1
34.4782 	34.4671 	34.4782 	0.0 	0.0111 	0.6345 	1.0 	1
34.618 	34.5047 	34.618 	0.083 	0.1132 	1.838 	5.0 	5
34.6447 	34.5433 	34.6447 	0.0746 	0.1013 	4.1567 	5.0 	5
34.7751 	34.6227 	34.7751 	0.1121 	0.1524 	4.3497 	5.0 	5
34.8798 	34.6889 	34.8798 	0.1783 	0.1909 	4.2199 	5.0 	5
35.0406 	34.7445 	35.0406 	0.19 	0.2961 	1.6645 	3.0 	3
35.0746 	34.8064 	35.0746 	0.2342 	0.2682 	3.168 	4.0 	4
35.1015 	34.8391 	35.1015 	0.2355 	0.2624 	2.3423 	3.0 	3
35.1269 	34.8732 	35.1269 	0.2282 	0.2536 	2.4767 	3.0 	3
35.1483 	34.8768 	35.1483 	0.2501 	0.2715 	1.5591 	2.0 	2
35.1778 	34.893 	35.1778 	0.2553 	0.2848 	2.9263 	4.0 	4
35.2121 	34.903 	35.2121 	0.2748 	0.3091 	3.4628 	4.0 	4
35.2748 	34.9119 	35.2748 	0.3001 	0.3628 	2.1938 	4.0 	4
35.54 	35.1024 	35.54 	0.3822 	0.4376 	2.9708 	4.0 	4
35.5582 	35.151 	35.5582 	0.389 	0.4072 	3.5673 	4.0 	4
35.5764 	35.1713 	35.5764 	0.3868 	0.405 	2.5666 	3.0 	3
35.5843 	35.176 	35.5843 	0.4003 	0.4082 	1.8127 	2.0 	2
35.5859 	35.2036 	35.5859 	0.3806 	0.3822 	0.9618 	1.0 	1
35.6187 	35.5885 	35.6187 	0.0 	0.0302 	-1.0215 	2.0 	2
35.6289 	35.6088 	35.6289 	0.0098 	0.02 	1.1244 	2.0 	2
35.6405 	35.6188 	35.6405 	0.01 	0.0216 	1.8263 	2.0 	2
35.6808 	35.6304 	35.6808 	0.01 	0.0503 	0.3996 	1.0 	1
35.6975 	35.6975 	35.6975 	0.0 	0.0 	0.9979 	1.0 	1
35.7331 	35.7248 	35.7331 	0.0 	0.0083 	0.8457 	1.0 	1
35.8382 	35.7786 	35.8382 	0.0 	0.0596 	0.6816 	1.0 	1
35.9872 	35.9659 	35.9872 	0.0 	0.0212 	0.3536 	1.0 	1
36.0167 	35.9988 	36.0167 	0.0 	0.0178 	-0.064 	2.0 	2
36.0571 	36.0158 	36.0571 	8.0E-4 	0.0412 	2.4075 	3.0 	3
36.0849 	36.0244 	36.0849 	0.0326 	0.0604 	1.5919 	2.0 	2
36.1522 	36.0399 	36.1522 	0.0449 	0.1123 	1.7671 	3.0 	3
36.2035 	36.1081 	36.2035 	0.0441 	0.0954 	2.232 	3.0 	3
36.2062 	36.1247 	36.2062 	0.0787 	0.0814 	1.96 	2.0 	2
36.2137 	36.1794 	36.2137 	0.0268 	0.0343 	0.8872 	1.0 	1
36.2652 	36.2461 	36.2652 	0.0 	0.019 	1.7282 	2.0 	2
36.3752 	36.2473 	36.3752 	0.0178 	0.1278 	2.2651 	5.0 	5
36.3999 	36.3175 	36.3999 	0.0576 	0.0823 	3.3853 	4.0 	4
36.4246 	36.3348 	36.4246 	0.065 	0.0898 	3.2265 	4.0 	4
36.4368 	36.3377 	36.4368 	0.0869 	0.099 	3.6095 	4.0 	4
36.5236 	36.3624 	36.5236 	0.0743 	0.1612 	2.7325 	4.0 	4
36.5569 	36.4026 	36.5569 	0.121 	0.1543 	3.3866 	5.0 	5
36.5635 	36.4346 	36.5635 	0.1223 	0.1289 	3.6797 	4.0 	4
